image,label
/content/drive/MyDrive/UAS Practice/text/00499.png,E
/content/drive/MyDrive/UAS Practice/text/00500.png,F
/content/drive/MyDrive/UAS Practice/text/00501.png,F
/content/drive/MyDrive/UAS Practice/text/00502.png,F
/content/drive/MyDrive/UAS Practice/text/00503.png,F
/content/drive/MyDrive/UAS Practice/text/00504.png,F
/content/drive/MyDrive/UAS Practice/text/00505.png,F
/content/drive/MyDrive/UAS Practice/text/00506.png,F
/content/drive/MyDrive/UAS Practice/text/00507.png,F
/content/drive/MyDrive/UAS Practice/text/00508.png,F
/content/drive/MyDrive/UAS Practice/text/00509.png,F
/content/drive/MyDrive/UAS Practice/text/00510.png,F
/content/drive/MyDrive/UAS Practice/text/00511.png,F
/content/drive/MyDrive/UAS Practice/text/00512.png,F
/content/drive/MyDrive/UAS Practice/text/00513.png,F
/content/drive/MyDrive/UAS Practice/text/00514.png,F
/content/drive/MyDrive/UAS Practice/text/00515.png,F
/content/drive/MyDrive/UAS Practice/text/00516.png,F
/content/drive/MyDrive/UAS Practice/text/00517.png,F
/content/drive/MyDrive/UAS Practice/text/00518.png,F
/content/drive/MyDrive/UAS Practice/text/00519.png,F
/content/drive/MyDrive/UAS Practice/text/00520.png,F
/content/drive/MyDrive/UAS Practice/text/00521.png,F
/content/drive/MyDrive/UAS Practice/text/00522.png,F
/content/drive/MyDrive/UAS Practice/text/00523.png,F
/content/drive/MyDrive/UAS Practice/text/00524.png,F
/content/drive/MyDrive/UAS Practice/text/00525.png,F
/content/drive/MyDrive/UAS Practice/text/00526.png,F
/content/drive/MyDrive/UAS Practice/text/00527.png,F
/content/drive/MyDrive/UAS Practice/text/00528.png,F
/content/drive/MyDrive/UAS Practice/text/00529.png,F
/content/drive/MyDrive/UAS Practice/text/00530.png,F
/content/drive/MyDrive/UAS Practice/text/00531.png,F
/content/drive/MyDrive/UAS Practice/text/00532.png,F
/content/drive/MyDrive/UAS Practice/text/00533.png,F
/content/drive/MyDrive/UAS Practice/text/00534.png,F
/content/drive/MyDrive/UAS Practice/text/00535.png,F
/content/drive/MyDrive/UAS Practice/text/00536.png,F
/content/drive/MyDrive/UAS Practice/text/00537.png,F
/content/drive/MyDrive/UAS Practice/text/00538.png,F
/content/drive/MyDrive/UAS Practice/text/00539.png,F
/content/drive/MyDrive/UAS Practice/text/00540.png,F
/content/drive/MyDrive/UAS Practice/text/00541.png,F
/content/drive/MyDrive/UAS Practice/text/00542.png,F
/content/drive/MyDrive/UAS Practice/text/00543.png,F
/content/drive/MyDrive/UAS Practice/text/00544.png,F
/content/drive/MyDrive/UAS Practice/text/00545.png,F
/content/drive/MyDrive/UAS Practice/text/00546.png,F
/content/drive/MyDrive/UAS Practice/text/00547.png,F
/content/drive/MyDrive/UAS Practice/text/00548.png,F
/content/drive/MyDrive/UAS Practice/text/00549.png,F
/content/drive/MyDrive/UAS Practice/text/00550.png,F
/content/drive/MyDrive/UAS Practice/text/00551.png,F
/content/drive/MyDrive/UAS Practice/text/00552.png,F
/content/drive/MyDrive/UAS Practice/text/00553.png,F
/content/drive/MyDrive/UAS Practice/text/00554.png,F
/content/drive/MyDrive/UAS Practice/text/00555.png,F
/content/drive/MyDrive/UAS Practice/text/00556.png,F
/content/drive/MyDrive/UAS Practice/text/00557.png,F
/content/drive/MyDrive/UAS Practice/text/00558.png,F
/content/drive/MyDrive/UAS Practice/text/00559.png,F
/content/drive/MyDrive/UAS Practice/text/00560.png,F
/content/drive/MyDrive/UAS Practice/text/00561.png,F
/content/drive/MyDrive/UAS Practice/text/00562.png,F
/content/drive/MyDrive/UAS Practice/text/00563.png,F
/content/drive/MyDrive/UAS Practice/text/00564.png,F
/content/drive/MyDrive/UAS Practice/text/00565.png,F
/content/drive/MyDrive/UAS Practice/text/00566.png,F
/content/drive/MyDrive/UAS Practice/text/00567.png,F
/content/drive/MyDrive/UAS Practice/text/00568.png,F
/content/drive/MyDrive/UAS Practice/text/00569.png,F
/content/drive/MyDrive/UAS Practice/text/00570.png,F
/content/drive/MyDrive/UAS Practice/text/00571.png,F
/content/drive/MyDrive/UAS Practice/text/00572.png,F
/content/drive/MyDrive/UAS Practice/text/00573.png,F
/content/drive/MyDrive/UAS Practice/text/00574.png,F
/content/drive/MyDrive/UAS Practice/text/00575.png,F
/content/drive/MyDrive/UAS Practice/text/00576.png,F
/content/drive/MyDrive/UAS Practice/text/00577.png,F
/content/drive/MyDrive/UAS Practice/text/00578.png,F
/content/drive/MyDrive/UAS Practice/text/00579.png,F
/content/drive/MyDrive/UAS Practice/text/00580.png,F
/content/drive/MyDrive/UAS Practice/text/00581.png,F
/content/drive/MyDrive/UAS Practice/text/00582.png,F
/content/drive/MyDrive/UAS Practice/text/00583.png,F
/content/drive/MyDrive/UAS Practice/text/00584.png,F
/content/drive/MyDrive/UAS Practice/text/00585.png,F
/content/drive/MyDrive/UAS Practice/text/00586.png,F
/content/drive/MyDrive/UAS Practice/text/00587.png,F
/content/drive/MyDrive/UAS Practice/text/00588.png,F
/content/drive/MyDrive/UAS Practice/text/00589.png,F
/content/drive/MyDrive/UAS Practice/text/00590.png,F
/content/drive/MyDrive/UAS Practice/text/00591.png,F
/content/drive/MyDrive/UAS Practice/text/00592.png,F
/content/drive/MyDrive/UAS Practice/text/00593.png,F
/content/drive/MyDrive/UAS Practice/text/00594.png,F
/content/drive/MyDrive/UAS Practice/text/00595.png,F
/content/drive/MyDrive/UAS Practice/text/00596.png,F
/content/drive/MyDrive/UAS Practice/text/00597.png,F
/content/drive/MyDrive/UAS Practice/text/00598.png,F
/content/drive/MyDrive/UAS Practice/text/00599.png,F
/content/drive/MyDrive/UAS Practice/text/00600.png,G
/content/drive/MyDrive/UAS Practice/text/00601.png,G
/content/drive/MyDrive/UAS Practice/text/00602.png,G
/content/drive/MyDrive/UAS Practice/text/00603.png,G
/content/drive/MyDrive/UAS Practice/text/00604.png,G
/content/drive/MyDrive/UAS Practice/text/00605.png,G
/content/drive/MyDrive/UAS Practice/text/00606.png,G
/content/drive/MyDrive/UAS Practice/text/00607.png,G
/content/drive/MyDrive/UAS Practice/text/00608.png,G
/content/drive/MyDrive/UAS Practice/text/00609.png,G
/content/drive/MyDrive/UAS Practice/text/00610.png,G
/content/drive/MyDrive/UAS Practice/text/00611.png,G
/content/drive/MyDrive/UAS Practice/text/00612.png,G
/content/drive/MyDrive/UAS Practice/text/00613.png,G
/content/drive/MyDrive/UAS Practice/text/00614.png,G
/content/drive/MyDrive/UAS Practice/text/00615.png,G
/content/drive/MyDrive/UAS Practice/text/00616.png,G
/content/drive/MyDrive/UAS Practice/text/00617.png,G
/content/drive/MyDrive/UAS Practice/text/00618.png,G
/content/drive/MyDrive/UAS Practice/text/00619.png,G
/content/drive/MyDrive/UAS Practice/text/00620.png,G
/content/drive/MyDrive/UAS Practice/text/00621.png,G
/content/drive/MyDrive/UAS Practice/text/00622.png,G
/content/drive/MyDrive/UAS Practice/text/00623.png,G
/content/drive/MyDrive/UAS Practice/text/00624.png,G
/content/drive/MyDrive/UAS Practice/text/00625.png,G
/content/drive/MyDrive/UAS Practice/text/00626.png,G
/content/drive/MyDrive/UAS Practice/text/00627.png,G
/content/drive/MyDrive/UAS Practice/text/00628.png,G
/content/drive/MyDrive/UAS Practice/text/00629.png,G
/content/drive/MyDrive/UAS Practice/text/00630.png,G
/content/drive/MyDrive/UAS Practice/text/00631.png,G
/content/drive/MyDrive/UAS Practice/text/00632.png,G
/content/drive/MyDrive/UAS Practice/text/00633.png,G
/content/drive/MyDrive/UAS Practice/text/00634.png,G
/content/drive/MyDrive/UAS Practice/text/00635.png,G
/content/drive/MyDrive/UAS Practice/text/00636.png,G
/content/drive/MyDrive/UAS Practice/text/00637.png,G
/content/drive/MyDrive/UAS Practice/text/00638.png,G
/content/drive/MyDrive/UAS Practice/text/00639.png,G
/content/drive/MyDrive/UAS Practice/text/00640.png,G
/content/drive/MyDrive/UAS Practice/text/00641.png,G
/content/drive/MyDrive/UAS Practice/text/00642.png,G
/content/drive/MyDrive/UAS Practice/text/00643.png,G
/content/drive/MyDrive/UAS Practice/text/00644.png,G
/content/drive/MyDrive/UAS Practice/text/00645.png,G
/content/drive/MyDrive/UAS Practice/text/00646.png,G
/content/drive/MyDrive/UAS Practice/text/00647.png,G
/content/drive/MyDrive/UAS Practice/text/00648.png,G
/content/drive/MyDrive/UAS Practice/text/00649.png,G
/content/drive/MyDrive/UAS Practice/text/00650.png,G
/content/drive/MyDrive/UAS Practice/text/00651.png,G
/content/drive/MyDrive/UAS Practice/text/00652.png,G
/content/drive/MyDrive/UAS Practice/text/00653.png,G
/content/drive/MyDrive/UAS Practice/text/00654.png,G
/content/drive/MyDrive/UAS Practice/text/00655.png,G
/content/drive/MyDrive/UAS Practice/text/00656.png,G
/content/drive/MyDrive/UAS Practice/text/00657.png,G
/content/drive/MyDrive/UAS Practice/text/00658.png,G
/content/drive/MyDrive/UAS Practice/text/00659.png,G
/content/drive/MyDrive/UAS Practice/text/00660.png,G
/content/drive/MyDrive/UAS Practice/text/00661.png,G
/content/drive/MyDrive/UAS Practice/text/00662.png,G
/content/drive/MyDrive/UAS Practice/text/00663.png,G
/content/drive/MyDrive/UAS Practice/text/00664.png,G
/content/drive/MyDrive/UAS Practice/text/00665.png,G
/content/drive/MyDrive/UAS Practice/text/00666.png,G
/content/drive/MyDrive/UAS Practice/text/00667.png,G
/content/drive/MyDrive/UAS Practice/text/00668.png,G
/content/drive/MyDrive/UAS Practice/text/00669.png,G
/content/drive/MyDrive/UAS Practice/text/00670.png,G
/content/drive/MyDrive/UAS Practice/text/00671.png,G
/content/drive/MyDrive/UAS Practice/text/00672.png,G
/content/drive/MyDrive/UAS Practice/text/00673.png,G
/content/drive/MyDrive/UAS Practice/text/00674.png,G
/content/drive/MyDrive/UAS Practice/text/00675.png,G
/content/drive/MyDrive/UAS Practice/text/00676.png,G
/content/drive/MyDrive/UAS Practice/text/00677.png,G
/content/drive/MyDrive/UAS Practice/text/00678.png,G
/content/drive/MyDrive/UAS Practice/text/00679.png,G
/content/drive/MyDrive/UAS Practice/text/00680.png,G
/content/drive/MyDrive/UAS Practice/text/00681.png,G
/content/drive/MyDrive/UAS Practice/text/00682.png,G
/content/drive/MyDrive/UAS Practice/text/00683.png,G
/content/drive/MyDrive/UAS Practice/text/00684.png,G
/content/drive/MyDrive/UAS Practice/text/00685.png,G
/content/drive/MyDrive/UAS Practice/text/00686.png,G
/content/drive/MyDrive/UAS Practice/text/00687.png,G
/content/drive/MyDrive/UAS Practice/text/00688.png,G
/content/drive/MyDrive/UAS Practice/text/00689.png,G
/content/drive/MyDrive/UAS Practice/text/00690.png,G
/content/drive/MyDrive/UAS Practice/text/00691.png,G
/content/drive/MyDrive/UAS Practice/text/00692.png,G
/content/drive/MyDrive/UAS Practice/text/00693.png,G
/content/drive/MyDrive/UAS Practice/text/00694.png,G
/content/drive/MyDrive/UAS Practice/text/00695.png,G
/content/drive/MyDrive/UAS Practice/text/00696.png,G
/content/drive/MyDrive/UAS Practice/text/00697.png,G
/content/drive/MyDrive/UAS Practice/text/00698.png,G
/content/drive/MyDrive/UAS Practice/text/00699.png,G
/content/drive/MyDrive/UAS Practice/text/00700.png,H
/content/drive/MyDrive/UAS Practice/text/00701.png,H
/content/drive/MyDrive/UAS Practice/text/00702.png,H
/content/drive/MyDrive/UAS Practice/text/00703.png,H
/content/drive/MyDrive/UAS Practice/text/00704.png,H
/content/drive/MyDrive/UAS Practice/text/00705.png,H
/content/drive/MyDrive/UAS Practice/text/00706.png,H
/content/drive/MyDrive/UAS Practice/text/00707.png,H
/content/drive/MyDrive/UAS Practice/text/00708.png,H
/content/drive/MyDrive/UAS Practice/text/00709.png,H
/content/drive/MyDrive/UAS Practice/text/00710.png,H
/content/drive/MyDrive/UAS Practice/text/00711.png,H
/content/drive/MyDrive/UAS Practice/text/00712.png,H
/content/drive/MyDrive/UAS Practice/text/00713.png,H
/content/drive/MyDrive/UAS Practice/text/00714.png,H
/content/drive/MyDrive/UAS Practice/text/00715.png,H
/content/drive/MyDrive/UAS Practice/text/00716.png,H
/content/drive/MyDrive/UAS Practice/text/00717.png,H
/content/drive/MyDrive/UAS Practice/text/00718.png,H
/content/drive/MyDrive/UAS Practice/text/00719.png,H
/content/drive/MyDrive/UAS Practice/text/00720.png,H
/content/drive/MyDrive/UAS Practice/text/00721.png,H
/content/drive/MyDrive/UAS Practice/text/00722.png,H
/content/drive/MyDrive/UAS Practice/text/00723.png,H
/content/drive/MyDrive/UAS Practice/text/00724.png,H
/content/drive/MyDrive/UAS Practice/text/00725.png,H
/content/drive/MyDrive/UAS Practice/text/00726.png,H
/content/drive/MyDrive/UAS Practice/text/00727.png,H
/content/drive/MyDrive/UAS Practice/text/00728.png,H
/content/drive/MyDrive/UAS Practice/text/00729.png,H
/content/drive/MyDrive/UAS Practice/text/00730.png,H
/content/drive/MyDrive/UAS Practice/text/00731.png,H
/content/drive/MyDrive/UAS Practice/text/00732.png,H
/content/drive/MyDrive/UAS Practice/text/00733.png,H
/content/drive/MyDrive/UAS Practice/text/00734.png,H
/content/drive/MyDrive/UAS Practice/text/00735.png,H
/content/drive/MyDrive/UAS Practice/text/00736.png,H
/content/drive/MyDrive/UAS Practice/text/00737.png,H
/content/drive/MyDrive/UAS Practice/text/00738.png,H
/content/drive/MyDrive/UAS Practice/text/00739.png,H
/content/drive/MyDrive/UAS Practice/text/00740.png,H
/content/drive/MyDrive/UAS Practice/text/00741.png,H
/content/drive/MyDrive/UAS Practice/text/00742.png,H
/content/drive/MyDrive/UAS Practice/text/00743.png,H
/content/drive/MyDrive/UAS Practice/text/00744.png,H
/content/drive/MyDrive/UAS Practice/text/00745.png,H
/content/drive/MyDrive/UAS Practice/text/00746.png,H
/content/drive/MyDrive/UAS Practice/text/00747.png,H
/content/drive/MyDrive/UAS Practice/text/00748.png,H
/content/drive/MyDrive/UAS Practice/text/00749.png,H
/content/drive/MyDrive/UAS Practice/text/00750.png,H
/content/drive/MyDrive/UAS Practice/text/00751.png,H
/content/drive/MyDrive/UAS Practice/text/00752.png,H
/content/drive/MyDrive/UAS Practice/text/00753.png,H
/content/drive/MyDrive/UAS Practice/text/00754.png,H
/content/drive/MyDrive/UAS Practice/text/00755.png,H
/content/drive/MyDrive/UAS Practice/text/00756.png,H
/content/drive/MyDrive/UAS Practice/text/00757.png,H
/content/drive/MyDrive/UAS Practice/text/00758.png,H
/content/drive/MyDrive/UAS Practice/text/00759.png,H
/content/drive/MyDrive/UAS Practice/text/00760.png,H
/content/drive/MyDrive/UAS Practice/text/00761.png,H
/content/drive/MyDrive/UAS Practice/text/00762.png,H
/content/drive/MyDrive/UAS Practice/text/00763.png,H
/content/drive/MyDrive/UAS Practice/text/00764.png,H
/content/drive/MyDrive/UAS Practice/text/00765.png,H
/content/drive/MyDrive/UAS Practice/text/00766.png,H
/content/drive/MyDrive/UAS Practice/text/00767.png,H
/content/drive/MyDrive/UAS Practice/text/00768.png,H
/content/drive/MyDrive/UAS Practice/text/00769.png,H
/content/drive/MyDrive/UAS Practice/text/00770.png,H
/content/drive/MyDrive/UAS Practice/text/00771.png,H
/content/drive/MyDrive/UAS Practice/text/00772.png,H
/content/drive/MyDrive/UAS Practice/text/00773.png,H
/content/drive/MyDrive/UAS Practice/text/00774.png,H
/content/drive/MyDrive/UAS Practice/text/00775.png,H
/content/drive/MyDrive/UAS Practice/text/00776.png,H
/content/drive/MyDrive/UAS Practice/text/00777.png,H
/content/drive/MyDrive/UAS Practice/text/00778.png,H
/content/drive/MyDrive/UAS Practice/text/00779.png,H
/content/drive/MyDrive/UAS Practice/text/00780.png,H
/content/drive/MyDrive/UAS Practice/text/00781.png,H
/content/drive/MyDrive/UAS Practice/text/00782.png,H
/content/drive/MyDrive/UAS Practice/text/00783.png,H
/content/drive/MyDrive/UAS Practice/text/00784.png,H
/content/drive/MyDrive/UAS Practice/text/00785.png,H
/content/drive/MyDrive/UAS Practice/text/00786.png,H
/content/drive/MyDrive/UAS Practice/text/00787.png,H
/content/drive/MyDrive/UAS Practice/text/00788.png,H
/content/drive/MyDrive/UAS Practice/text/00789.png,H
/content/drive/MyDrive/UAS Practice/text/00790.png,H
/content/drive/MyDrive/UAS Practice/text/00791.png,H
/content/drive/MyDrive/UAS Practice/text/00792.png,H
/content/drive/MyDrive/UAS Practice/text/00793.png,H
/content/drive/MyDrive/UAS Practice/text/00794.png,H
/content/drive/MyDrive/UAS Practice/text/00795.png,H
/content/drive/MyDrive/UAS Practice/text/00796.png,H
/content/drive/MyDrive/UAS Practice/text/00797.png,H
/content/drive/MyDrive/UAS Practice/text/00798.png,H
/content/drive/MyDrive/UAS Practice/text/00799.png,H
/content/drive/MyDrive/UAS Practice/text/00800.png,I
/content/drive/MyDrive/UAS Practice/text/00801.png,I
/content/drive/MyDrive/UAS Practice/text/00802.png,I
/content/drive/MyDrive/UAS Practice/text/00803.png,I
/content/drive/MyDrive/UAS Practice/text/00804.png,I
/content/drive/MyDrive/UAS Practice/text/00805.png,I
/content/drive/MyDrive/UAS Practice/text/00806.png,I
/content/drive/MyDrive/UAS Practice/text/00807.png,I
/content/drive/MyDrive/UAS Practice/text/00808.png,I
/content/drive/MyDrive/UAS Practice/text/00809.png,I
/content/drive/MyDrive/UAS Practice/text/00810.png,I
/content/drive/MyDrive/UAS Practice/text/00811.png,I
/content/drive/MyDrive/UAS Practice/text/00812.png,I
/content/drive/MyDrive/UAS Practice/text/00813.png,I
/content/drive/MyDrive/UAS Practice/text/00814.png,I
/content/drive/MyDrive/UAS Practice/text/00815.png,I
/content/drive/MyDrive/UAS Practice/text/00816.png,I
/content/drive/MyDrive/UAS Practice/text/00817.png,I
/content/drive/MyDrive/UAS Practice/text/00818.png,I
/content/drive/MyDrive/UAS Practice/text/00819.png,I
/content/drive/MyDrive/UAS Practice/text/00820.png,I
/content/drive/MyDrive/UAS Practice/text/00821.png,I
/content/drive/MyDrive/UAS Practice/text/00822.png,I
/content/drive/MyDrive/UAS Practice/text/00823.png,I
/content/drive/MyDrive/UAS Practice/text/00824.png,I
/content/drive/MyDrive/UAS Practice/text/00825.png,I
/content/drive/MyDrive/UAS Practice/text/00826.png,I
/content/drive/MyDrive/UAS Practice/text/00827.png,I
/content/drive/MyDrive/UAS Practice/text/00828.png,I
/content/drive/MyDrive/UAS Practice/text/00829.png,I
/content/drive/MyDrive/UAS Practice/text/00830.png,I
/content/drive/MyDrive/UAS Practice/text/00831.png,I
/content/drive/MyDrive/UAS Practice/text/00832.png,I
/content/drive/MyDrive/UAS Practice/text/00833.png,I
/content/drive/MyDrive/UAS Practice/text/00834.png,I
/content/drive/MyDrive/UAS Practice/text/00835.png,I
/content/drive/MyDrive/UAS Practice/text/00836.png,I
/content/drive/MyDrive/UAS Practice/text/00837.png,I
/content/drive/MyDrive/UAS Practice/text/00838.png,I
/content/drive/MyDrive/UAS Practice/text/00839.png,I
/content/drive/MyDrive/UAS Practice/text/00840.png,I
/content/drive/MyDrive/UAS Practice/text/00841.png,I
/content/drive/MyDrive/UAS Practice/text/00842.png,I
/content/drive/MyDrive/UAS Practice/text/00843.png,I
/content/drive/MyDrive/UAS Practice/text/00844.png,I
/content/drive/MyDrive/UAS Practice/text/00845.png,I
/content/drive/MyDrive/UAS Practice/text/00846.png,I
/content/drive/MyDrive/UAS Practice/text/00847.png,I
/content/drive/MyDrive/UAS Practice/text/00848.png,I
